"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Frederick County","021","2000 to 2009",17074,18.03
24,"Frederick County","021","1990 to 1999",20754,21.92
24,"Frederick County","021","1980 to 1989",16551,17.48
24,"Frederick County","021","1970 to 1979",13157,13.9
24,"Frederick County","021","2010 to 2016",3652,3.86
24,"Frederick County","021","before 1949",13451,14.21
24,"Frederick County","021","1950 to 1969",10049,10.61
